"Статус сверки";"Артикул";"Номенклатура Excel";"Номенклатура 1С";"Единица Excel";"Единица 1С";"Тип Excel";"Вид номенклатуры 1С";"Тип номенклатуры 1С";"Плановая цена Excel";"Плановая цена 1С";"Дата цены 1С";"Ассортимент Excel";"Ассортимент 1С";"Группировка бренда Excel";"Группировка бренда 1С"
"OK";"Z0509";"ZEITUN Шампунь для волос ""Нежное очищение"". Для сухих волос. С медом и маслом миндаля, 250мл.";"ZEITUN Шампунь для волос ""Нежное очищение"". Для сухих волос. С медом и маслом миндаля, 250мл.";"шт";"шт";"Готовая продукция";"Готовая продукция";"Товар";"";;"";"АРХИВ";"АРХИВ";"GSS";"GSS"
"OK";"Z0510";"ZEITUN Шампунь для волос ""Против перхоти"". С глиной Байлун, 250мл.";"ZEITUN Шампунь для волос ""Против перхоти"". С глиной Байлун, 250мл.";"шт";"шт";"Готовая продукция";"Готовая продукция";"Товар";"";;"";"АРХИВ";"АРХИВ";"GSS";"GSS"
"OK";"Z0511";"ZEITUN Шампунь для волос ""Против сечения волос"", 250 мл";"ZEITUN Шампунь для волос ""Против сечения волос"", 250 мл";"шт";"шт";"Готовая продукция";"Готовая продукция";"Товар";"";;"";"ВЫВЕДЕНО";"ВЫВЕДЕНО";"GSS";"GSS"
"OK";"Z0518";"ZEITUN Шампунь для волос ""Уход за окрашенными волосами"", 250 мл";"ZEITUN Шампунь для волос ""Уход за окрашенными волосами"", 250 мл";"шт";"шт";"Готовая продукция";"Готовая продукция";"Товар";"";;"";"ВЫВЕДЕНО";"ВЫВЕДЕНО";"GSS";"GSS"
"OK";"Z0516";"ZEITUN Шампунь для волос ""Эффект ламинирования"". Для тонких и хрупких волос. С иранской хной, 250мл.";"ZEITUN Шампунь для волос ""Эффект ламинирования"". Для тонких и хрупких волос. С иранской хной, 250мл.";"шт";"шт";"Готовая продукция";"Готовая продукция";"Товар";"81.67";"81,67";"2025-12-17T16:23:50";"СРАБОТКА";"СРАБОТКА";"GSS";"GSS"
"OK";"ZM610";"ZEITUN Шампунь для волос балансирующий для мужчин, 100 мл";"ZEITUN Шампунь для волос балансирующий для мужчин, 100 мл";"шт";"шт";"Готовая продукция";"Готовая продукция";"Товар";"74.3";"74,3";"2025-12-17T16:23:50";"НОВИНКА";"НОВИНКА";"GSS";"GSS"
"OK";"ZM102";"ZEITUN Шампунь для волос балансирующий для мужчин. С шалфеем и розовым деревом. От перхоти, 250 мл";"ZEITUN Шампунь для волос балансирующий для мужчин. С шалфеем и розовым деревом. От перхоти, 250 мл";"шт";"шт";"Готовая продукция";"Готовая продукция";"Товар";"99.2";"99,2";"2025-12-17T16:23:50";"СРАБОТКА";"СРАБОТКА";"GSS";"GSS"
"OK";"ZM101";"ZEITUN Шампунь для волос и бороды укрепляющий для мужчин. С имбирем и черным тмином, 250мл.";"ZEITUN Шампунь для волос и бороды укрепляющий для мужчин. С имбирем и черным тмином, 250мл.";"шт";"шт";"Готовая продукция";"Готовая продукция";"Товар";"86.89";"86,89";"2025-12-17T16:23:50";"Основной ассортимент";"Основной ассортимент";"GSS";"GSS"
"OK";"ZWPR007";"ZEITUN Шампунь для волос с эффектом ламинирования ""Ритуал совершенства"", 250мл.";"ZEITUN Шампунь для волос с эффектом ламинирования ""Ритуал совершенства"", 250мл.";"шт";"шт";"Готовая продукция";"Готовая продукция";"Товар";"90.4";"90,4";"2025-12-17T16:23:50";"СРАБОТКА";"СРАБОТКА";"GSS";"GSS"
"OK";"ZWGL003";"ZEITUN Шампунь для гладкости и блеска волос ""Ритуал сияния"", 250мл.";"ZEITUN Шампунь для гладкости и блеска волос ""Ритуал сияния"", 250мл.";"шт";"шт";"Готовая продукция";"Готовая продукция";"Товар";"";;"";"АРХИВ";"АРХИВ";"GSS";"GSS"
"OK";"ZWFR006";"ZEITUN Шампунь для жирных волос мицеллярный ""Ритуал свежести"", 250мл.";"ZEITUN Шампунь для жирных волос мицеллярный ""Ритуал свежести"", 250мл.";"шт";"шт";"Готовая продукция";"Готовая продукция";"Товар";"";;"";"АРХИВ";"АРХИВ";"GSS";"GSS"
"OK";"ZWEN001";"ZEITUN Шампунь для объема тонких волос ""Ритуал энергии"", 250мл.";"ZEITUN Шампунь для объема тонких волос ""Ритуал энергии"", 250мл.";"шт";"шт";"Готовая продукция";"Готовая продукция";"Товар";"85.85";"85,85";"2025-12-17T16:23:50";"СРАБОТКА";"СРАБОТКА";"GSS";"GSS"
"OK";"ZWRV010";"ZEITUN Шампунь для поврежденных волос ""Ритуал восстановления""С аргановым маслом и кератином, 250мл.";"ZEITUN Шампунь для поврежденных волос ""Ритуал восстановления""С аргановым маслом и кератином, 250мл.";"шт";"шт";"Готовая продукция";"Готовая продукция";"Товар";"95.51";"95,51";"2025-12-17T16:23:50";"СРАБОТКА";"СРАБОТКА";"GSS";"GSS"
"OK";"ZWRV018";"ZEITUN Шампунь для поврежденных волос ""Ритуал восстановления""С аргановым маслом и кератином, 50мл";"ZEITUN Шампунь для поврежденных волос ""Ритуал восстановления""С аргановым маслом и кератином, 50мл";"шт";"шт";"Готовая продукция";"Готовая продукция";"Товар";"35.89";"35,89";"2025-12-17T16:23:50";"СРАБОТКА";"СРАБОТКА";"GSS";"GSS"
"OK";"ZWBR001";"ZEITUN Шампунь для яркости окрашенных волос ""Ритуал цвета"", 250мл.";"ZEITUN Шампунь для яркости окрашенных волос ""Ритуал цвета"", 250мл.";"шт";"шт";"Готовая продукция";"Готовая продукция";"Товар";"";;"";"АРХИВ";"АРХИВ";"GSS";"GSS"
"OK";"Z6314";"ZEITUN Шелковая рукавица кесе для пилинга жесткая";"ZEITUN Шелковая рукавица кесе для пилинга жесткая";"шт";"шт";"Готовая продукция";"Готовая продукция";"Товар";"";;"";"ВЫВЕДЕНО";"ВЫВЕДЕНО";"GSS";"GSS"
"OK";"Z6315";"ZEITUN Шелковая рукавица кесе для пилинга средней жесткости";"ZEITUN Шелковая рукавица кесе для пилинга средней жесткости";"шт";"шт";"Готовая продукция";"Готовая продукция";"Товар";"";;"";"ВЫВЕДЕНО";"ВЫВЕДЕНО";"GSS";"GSS"
"OK";"ZWPU024";"ZEITUN Щетка для сухого массажа";"ZEITUN Щетка для сухого массажа";"шт";"шт";"Готовая продукция";"Готовая продукция";"Товар";"";;"";"АРХИВ";"АРХИВ";"GSS";"GSS"
"OK";"Z6227";"ZEITUN Эмульсия для лица легкая дневная увлажняющая MASDAR, 50 мл";"ZEITUN Эмульсия для лица легкая дневная увлажняющая MASDAR, 50 мл";"шт";"шт";"Готовая продукция";"Готовая продукция";"Товар";"247.66";"247,66";"2025-12-17T16:23:50";"СРАБОТКА";"СРАБОТКА";"GSS";"GSS"
"OK";"Z3601";"ZEITUN Эфирное масло Анис, 10мл.";"ZEITUN Эфирное масло Анис, 10мл.";"шт";"шт";"Готовая продукция";"Готовая продукция";"Товар";"";;"";"АРХИВ";"АРХИВ";"GSS";"GSS"
"OK";"Z3602";"ZEITUN Эфирное масло Апельсин, 10мл.";"ZEITUN Эфирное масло Апельсин, 10мл.";"шт";"шт";"Готовая продукция";"Готовая продукция";"Товар";"";;"";"ВЫВЕДЕНО";"ВЫВЕДЕНО";"GSS";"GSS"
"OK";"Z3603";"ZEITUN Эфирное масло Базилик, 10мл.";"ZEITUN Эфирное масло Базилик, 10мл.";"шт";"шт";"Готовая продукция";"Готовая продукция";"Товар";"";;"";"АРХИВ";"АРХИВ";"GSS";"GSS"
"OK";"Z3604";"ZEITUN Эфирное масло Бархатцы, 10мл.";"ZEITUN Эфирное масло Бархатцы, 10мл.";"шт";"шт";"Готовая продукция";"Готовая продукция";"Товар";"";;"";"АРХИВ";"АРХИВ";"GSS";"GSS"
"OK";"Z3663";"ZEITUN Эфирное масло Бей, 10мл.";"ZEITUN Эфирное масло Бей, 10мл.";"шт";"шт";"Готовая продукция";"Готовая продукция";"Товар";"";;"";"АРХИВ";"АРХИВ";"GSS";"GSS"
"OK";"Z3605";"ZEITUN Эфирное масло Бергамот, 10мл.";"ZEITUN Эфирное масло Бергамот, 10мл.";"шт";"шт";"Готовая продукция";"Готовая продукция";"Товар";"";;"";"АРХИВ";"АРХИВ";"GSS";"GSS"
"OK";"Z3606";"ZEITUN Эфирное масло Бигарадия, 10мл.";"ZEITUN Эфирное масло Бигарадия, 10мл.";"шт";"шт";"Готовая продукция";"Готовая продукция";"Товар";"";;"";"АРХИВ";"АРХИВ";"GSS";"GSS"
